quality,Difficulty,Mistakes,Length,Capitals in article,Title Polarity,Dominance,No Celebs,Diversity,Inspired,Valence,Arousal,Afraid,Joy intensity,Anticipation,Strong subjectivity,first_person,Adjectives,I do not care,Amused,Mistakes,Sad_,Surprise,Annoyed,Numbers,Noimages,Afinnity,Trust,Sadness,Happy,Fear intensity,Disgust,Sadness intensity,Positivity,Anger intensity,Entertainment,No Crime,No Sensual,No Animals,cursing
0,47,0.999665719538693,1192,0,0.23750000000000002,0.587506393861892,0,5,15.2542372881356,0.604074168797955,0.478644501278772,10.1694915254237,0.191164705882353,7.83898305084746,0.0276845637583893,381.7114093959729,0.165254237288136,12.2881355932203,13.135593220339,0.999665719538693,8.6864406779661,3.17796610169492,5.29661016949153,8,31.0,-44.0,9.53389830508475,4.8728813559322,12.7118644067797,0.160505882352941,1.69491525423729,0.149917647058824,19.9152542372881,0.0972117647058823,11,8,3,0,0
1,35,1.0,439,0,-0.3,0.570126865671642,1,4,11.336032388664,0.572335820895523,0.463111940298508,5.26315789473684,0.0873888888888889,3.23886639676113,0.0523917995444191,334.851936218679,0.161943319838057,10.9311740890688,8.906882591093119,1.0,7.28744939271255,0.809716599190283,4.453441295546559,3,51.0,-7.0,5.26315789473684,1.61943319838057,12.5506072874494,0.244666666666667,2.02429149797571,0.216166666666667,10.9311740890688,0.280888888888889,6,5,0,0,0
0,58,1.0,406,0,0.0,0.493307142857143,0,2,11.926605504587199,0.645235714285714,0.395778571428571,7.79816513761468,0.39232,5.045871559633031,0.0517241379310345,352.216748768473,0.155963302752294,8.256880733944959,11.009174311926598,1.0,3.6697247706422003,1.8348623853211001,2.29357798165138,0,7.0,36.0,8.71559633027523,1.37614678899083,13.761467889908301,0.06812,2.29357798165138,0.04,18.348623853211,0.10347999999999999,1,0,0,1,0
0,58,1.0,214,0,0.0,0.478833333333333,0,0,17.829457364341103,0.547736111111111,0.391763888888889,13.953488372093,0.15612,3.10077519379845,0.009345794392523359,294.392523364486,0.10077519379845,6.976744186046511,6.2015503875969,1.0,9.30232558139535,2.32558139534884,0.775193798449612,0,4.0,-10.0,5.42635658914729,6.2015503875969,10.077519379845,0.12368,1.55038759689923,0.2494,6.976744186046511,0.05488,0,0,0,0,0
0,43,0.998797595190381,448,4,-0.051851851851851864,0.5614,0,2,6.2780269058296,0.610051851851852,0.41368888888888894,6.2780269058296,0.134363636363636,6.2780269058296,0.04910714285714289,363.83928571428595,0.125560538116592,4.9327354260089695,4.484304932735429,0.998797595190381,2.24215246636771,0.896860986547085,0.448430493273543,1,6.0,4.0,8.52017937219731,0.896860986547085,8.96860986547085,0.044,0.896860986547085,0.199818181818182,17.4887892376682,0.0699090909090909,0,0,0,0,0
0,43,0.999669421487603,311,0,0.0,0.581019417475728,0,3,10.5555555555556,0.661058252427184,0.488834951456311,6.66666666666667,0.334828571428571,4.44444444444445,0.0385852090032154,372.990353697749,0.1,13.8888888888889,12.2222222222222,0.999669421487603,2.77777777777778,1.66666666666667,1.66666666666667,4,7.0,5.0,3.88888888888889,3.3333333333333304,11.1111111111111,0.0714285714285714,2.77777777777778,0.113971428571429,15.0,0.0815428571428571,1,1,0,0,0
1,52,1.0,583,0,0.5,0.533742268041237,0,11,12.186379928315402,0.555226804123712,0.452969072164949,7.526881720430111,0.190450980392157,10.0358422939068,0.0171526586620926,377.358490566038,0.139784946236559,8.60215053763441,7.16845878136201,1.0,7.526881720430111,3.2258064516129,2.5089605734767,2,2.0,-38.0,6.45161290322581,5.01792114695341,11.4695340501792,0.111372549019608,1.7921146953405,0.274725490196078,9.677419354838712,0.0484117647058824,1,0,1,0,0
1,44,0.999537892791128,414,0,-0.6,0.497073529411765,0,4,10.572687224669599,0.513948529411765,0.480764705882353,13.215859030836999,0.0343333333333333,3.08370044052863,0.0169082125603865,318.840579710145,0.079295154185022,8.37004405286344,5.286343612334799,0.999537892791128,8.37004405286344,1.3215859030837,4.84581497797357,0,1.0,-41.0,4.40528634361233,8.37004405286344,14.537444933920698,0.293757575757576,3.9647577092511,0.229939393939394,7.48898678414097,0.175,10,8,1,1,0
1,43,0.998349625491938,734,0,0.0,0.552541353383459,2,11,9.459459459459461,0.573744360902256,0.446996240601504,8.91891891891892,0.127,4.86486486486487,0.0380952380952381,373.297002724796,0.118918918918919,8.648648648648651,7.83783783783784,0.998349625491938,3.51351351351351,3.24324324324324,8.10810810810811,2,6.0,-27.0,10.8108108108108,2.7027027027027,13.5135135135135,0.205822222222222,0.540540540540541,0.0708666666666667,8.648648648648651,0.109,9,7,0,0,0
0,43,1.0,342,0,0.0,0.553656565656566,0,5,13.9303482587065,0.55589898989899,0.474111111111111,10.9452736318408,0.0662222222222222,0.995024875621891,0.0409356725146199,336.257309941521,0.0845771144278607,6.467661691542291,10.4477611940299,1.0,4.47761194029851,0.497512437810945,4.47761194029851,3,2.0,-27.0,7.462686567164179,4.47761194029851,10.4477611940299,0.189222222222222,2.48756218905473,0.351944444444444,5.97014925373134,0.171111111111111,0,0,0,0,0
0,59,0.999853286384976,1269,0,0.4166666666666667,0.560729670329671,0,10,22.6086956521739,0.657545054945055,0.428753846153846,11.086956521739099,0.296081395348837,12.3913043478261,0.045669291338582704,330.96926713948,0.2,11.521739130434801,15.217391304347801,0.999853286384976,4.34782608695652,1.73913043478261,7.39130434782609,7,5.0,10.0,14.1304347826087,5.65217391304348,17.6086956521739,0.0925116279069768,3.2608695652173902,0.0912790697674418,23.695652173913103,0.0986511627906977,11,3,8,0,0
0,64,1.0,1408,0,-0.14375000000000004,0.525093333333333,0,7,16.697588126159598,0.52056,0.510195555555556,12.8014842300557,0.12244094488189,5.56586270871985,0.0447443181818182,289.772727272727,0.146567717996289,16.697588126159598,13.172541743970301,1.0,16.697588126159598,2.5974025974026,5.1948051948052,11,2.0,-135.0,5.38033395176252,9.647495361781079,18.5528756957328,0.336433070866142,5.00927643784787,0.207275590551181,10.2040816326531,0.23707874015748,27,11,14,2,1
0,61,0.999198075380914,122,0,0.13636363636363635,0.5282,0,0,21.25,0.5622,0.4819,15.0,0.137777777777778,6.25,0.008196721311475409,270.491803278689,0.1,13.75,11.25,0.999198075380914,13.75,1.25,5.0,0,3.0,-2.0,5.0,1.25,21.25,0.293444444444444,2.5,0.0711111111111111,5.0,0.0,2,0,0,2,0
0,41,1.0,533,0,-0.7999999999999999,0.594536458333333,1,4,11.1111111111111,0.624609375,0.448536458333334,4.76190476190476,0.2141875,5.55555555555555,0.0562851782363978,384.615384615385,0.115079365079365,9.126984126984132,9.92063492063492,1.0,7.142857142857139,1.98412698412698,5.952380952380951,1,3.0,16.0,11.904761904761902,1.98412698412698,8.33333333333333,0.14565625,0.396825396825397,0.04925,17.4603174603175,0.0475625,2,1,0,0,0
0,75,0.999735379730087,373,0,-0.046875,0.512521008403361,0,3,15.897435897435901,0.613596638655462,0.46364705882353,9.23076923076923,0.221518518518519,9.23076923076923,0.00804289544235925,302.949061662198,0.0871794871794872,11.2820512820513,8.717948717948719,0.999735379730087,9.74358974358975,2.05128205128205,4.1025641025641,0,4.0,3.0,8.2051282051282,1.53846153846154,12.8205128205128,0.142777777777778,1.53846153846154,0.0977777777777778,17.4358974358974,0.0567037037037037,4,3,0,1,0
0,64,0.999169779991698,502,0,0.13636363636363635,0.52414598540146,0,0,11.070110701107,0.524773722627737,0.512313868613139,7.011070110701111,0.167978723404255,3.690036900369,0.0453648915187377,223.107569721116,0.0774907749077491,8.11808118081181,7.38007380073801,0.999169779991698,8.48708487084871,2.5830258302583,3.3210332103321,7,2.0,-62.0,4.4280442804427995,4.79704797047971,10.332103321033198,0.330914893617021,3.3210332103321,0.195148936170213,5.5350553505535105,0.274914893617021,12,10,0,2,1
1,37,0.998077333903012,898,0,0.0,0.614892086330935,2,9,7.862407862407861,0.597179856115108,0.483838129496403,10.0737100737101,0.164392156862745,9.33660933660934,0.0378619153674833,400.890868596882,0.115479115479115,9.09090909090909,7.616707616707621,0.998077333903012,5.15970515970516,4.17690417690418,6.38820638820639,6,27.0,-37.0,12.039312039312,1.47420147420147,9.09090909090909,0.209333333333333,2.45700245700246,0.0497058823529412,13.5135135135135,0.0740588235294118,8,4,1,1,0
1,56,1.0,682,0,0.0,0.522966824644549,0,7,7.3313782991202405,0.565857819905213,0.437308056872038,19.061583577712604,0.089468085106383,3.8123167155425204,0.0190615835777126,310.85043988269797,0.0791788856304985,9.970674486803519,10.263929618768302,1.0,17.8885630498534,3.51906158357771,4.69208211143695,4,13.0,-36.0,7.03812316715542,4.9853372434017595,11.4369501466276,0.312148936170213,1.75953079178886,0.239872340425532,8.21114369501466,0.101276595744681,1,1,0,0,0
0,58,0.999709555620099,334,0,0.0,0.540333333333333,0,4,13.7931034482759,0.65853125,0.474479166666667,12.068965517241399,0.294027777777778,1.72413793103448,0.0508982035928144,269.461077844311,0.0689655172413793,11.4942528735632,5.17241379310345,0.999709555620099,4.597701149425291,0.574712643678161,4.02298850574713,0,3.0,-8.0,5.747126436781611,2.8735632183908,8.04597701149425,0.1065,0.574712643678161,0.0726944444444445,14.9425287356322,0.0524722222222222,0,0,0,0,0
1,45,0.994339254343158,473,0,0.0,0.505646258503401,0,1,17.4107142857143,0.533768707482993,0.422544217687075,26.339285714285698,0.0972333333333333,5.35714285714286,0.006329113924050629,355.179704016913,0.133928571428571,13.392857142857098,7.58928571428571,0.994339254343158,10.2678571428571,0.0,8.482142857142861,3,21.0,-4.0,8.482142857142861,4.017857142857141,10.7142857142857,0.176733333333333,1.78571428571429,0.1145,13.839285714285701,0.0309,2,2,0,0,0
0,68,0.999618174875907,521,0,0.0,0.489322580645161,0,5,16.1157024793389,0.586593548387097,0.409806451612903,6.61157024793388,0.196294117647059,3.30578512396694,0.0422264875239923,355.086372360845,0.128099173553719,6.61157024793388,12.396694214876002,0.999618174875907,5.37190082644628,0.0,6.198347107438019,1,4.0,5.0,3.71900826446281,1.2396694214876,18.595041322314103,0.0933529411764706,1.65289256198347,0.0867058823529412,5.785123966942151,0.0198823529411765,3,0,0,3,0
0,71,1.0,469,0,0.0,0.498666666666667,0,2,11.9834710743802,0.58791156462585,0.439285714285714,11.1570247933884,0.167047619047619,4.545454545454549,0.0446808510638298,255.86353944562902,0.132231404958678,6.198347107438019,6.61157024793388,1.0,7.02479338842975,4.545454545454549,3.71900826446281,0,7.0,-23.0,5.785123966942151,5.37190082644628,7.43801652892562,0.15297619047619,0.826446280991736,0.26402380952381,11.9834710743802,0.075952380952381,2,0,2,0,0
0,43,0.998174349612049,414,0,-0.0625,0.561639705882353,0,4,8.26446280991736,0.613286764705883,0.482367647058824,9.09090909090909,0.279236842105263,6.61157024793388,0.0434782608695652,362.31884057971,0.0785123966942149,7.43801652892562,8.26446280991736,0.998174349612049,6.198347107438019,2.06611570247934,7.43801652892562,5,9.0,-19.0,9.91735537190083,3.30578512396694,5.785123966942151,0.209342105263158,1.65289256198347,0.0464210526315789,15.702479338843,0.175947368421053,14,9,4,1,0
0,56,1.0,179,1,0.0,0.529706896551724,0,1,10.5263157894737,0.60348275862069,0.460362068965517,14.912280701754401,0.213375,3.50877192982456,0.0111731843575419,346.368715083799,0.105263157894737,4.3859649122807,1.75438596491228,1.0,0.87719298245614,1.75438596491228,1.75438596491228,0,1.0,-21.0,4.3859649122807,0.87719298245614,6.14035087719298,0.25575,0.87719298245614,0.0921875,5.26315789473684,0.189125,2,2,0,0,0
1,59,1.0,600,0,0.18212121212121213,0.540135135135135,0,6,13.220338983050802,0.575551351351352,0.479486486486486,11.5254237288136,0.166076923076923,3.38983050847458,0.08,345.0,0.088135593220339,6.7796610169491505,10.8474576271186,1.0,7.118644067796611,3.38983050847458,3.72881355932203,0,24.0,-11.0,5.42372881355932,4.74576271186441,12.8813559322034,0.330246153846154,3.05084745762712,0.222107692307692,8.47457627118644,0.239184615384615,11,8,2,1,0
0,62,1.0,1868,0,-0.07777777777777779,0.552340101522842,1,16,15.975422427035301,0.515729272419628,0.503578680203046,16.4362519201229,0.075975,3.53302611367127,0.019271948608137,299.785867237687,0.116743471582181,12.749615975422401,11.6743471582181,1.0,15.668202764977,4.915514592933951,5.68356374807988,9,20.0,-81.0,13.0568356374808,6.91244239631337,17.5115207373272,0.395243750000001,2.45775729646697,0.17230625,15.0537634408602,0.220125,32,29,2,0,1
0,63,1.0,298,0,0.0,0.5121875,0,1,14.3835616438356,0.54759375,0.4434375,4.7945205479452095,0.0629411764705882,4.10958904109589,0.0268456375838926,265.10067114094,0.123287671232877,6.8493150684931505,4.7945205479452095,1.0,4.10958904109589,0.0,4.7945205479452095,0,1.0,-22.0,4.7945205479452095,6.16438356164384,9.58904109589041,0.22,0.0,0.208588235294118,3.42465753424658,0.224294117647059,3,1,2,0,0
0,50,0.999317406143345,281,0,0.0,0.551310810810811,2,1,4.142011834319529,0.550445945945946,0.530040540540541,7.69230769230769,0.158142857142857,1.18343195266272,0.0747330960854093,437.722419928826,0.100591715976331,9.467455621301779,7.10059171597633,0.999317406143345,7.10059171597633,1.18343195266272,3.55029585798817,0,1.0,-13.0,5.9171597633136095,2.36686390532544,9.467455621301779,0.1785,0.591715976331361,0.131357142857143,10.6508875739645,0.206928571428571,2,0,0,0,0
1,39,0.999921709856729,1202,0,0.0,0.603514223194748,2,8,6.4453125,0.577722100656455,0.46868490153172904,6.640625,0.1355,12.5,0.0557404326123128,377.703826955075,0.169921875,8.203125,7.2265625,0.999921709856729,2.9296875,5.078125,2.9296875,10,1.0,-35.0,14.0625,2.9296875,8.7890625,0.174634615384615,2.1484375,0.0734615384615385,17.1875,0.110442307692308,8,5,1,0,0
1,59,0.998155766775429,670,0,0.0,0.569058558558558,1,5,15.340909090909099,0.621621621621622,0.45472972972973,7.10227272727273,0.274341463414634,3.69318181818182,0.0492537313432836,322.388059701493,0.127840909090909,9.65909090909091,9.375,0.998155766775429,5.11363636363636,3.9772727272727297,4.545454545454549,2,0.0,28.0,6.25,2.84090909090909,14.2045454545455,0.117414634146341,0.568181818181818,0.092219512195122,12.784090909090901,0.0373658536585366,3,0,2,0,0
1,37,0.996843212907752,269,0,0.0,0.607825,2,1,2.56410256410256,0.5851,0.459583333333333,6.41025641025641,0.182,3.20512820512821,0.04460966542750929,353.15985130111505,0.128205128205128,2.56410256410256,3.20512820512821,0.996843212907752,3.84615384615385,6.41025641025641,0.641025641025641,0,2.0,-7.0,18.589743589743602,5.76923076923077,3.84615384615385,0.210933333333333,3.84615384615385,0.104066666666667,15.3846153846154,0.175566666666667,3,1,0,0,0
0,39,1.0,409,1,-0.1,0.567442748091603,1,3,17.272727272727302,0.600435114503817,0.503389312977099,10.0,0.35025,7.727272727272729,0.039119804400977995,364.30317848410795,0.118181818181818,9.54545454545455,14.090909090909099,1.0,5.454545454545451,2.2727272727272703,3.18181818181818,3,3.0,-6.0,8.63636363636364,3.18181818181818,11.3636363636364,0.14978125,1.36363636363636,0.13171875,12.727272727272698,0.082,9,1,7,0,0
1,40,0.998513526905163,1880,0,-0.05,0.581285245901639,3,17,11.139896373057,0.567696721311475,0.493395081967214,7.772020725388599,0.129110344827586,7.5129533678756495,0.0404255319148936,387.234042553192,0.172279792746114,10.1036269430052,10.6217616580311,0.998513526905163,8.67875647668394,3.8860103626942997,5.31088082901554,4,1.0,-55.0,11.139896373057,5.5699481865285,13.989637305699501,0.290724137931035,1.29533678756477,0.110593103448276,18.2642487046632,0.188655172413793,27,24,0,0,0
1,41,1.0,1215,0,0.1,0.557908212560388,0,11,10.4587155963303,0.575026570048309,0.458311594202899,14.495412844036698,0.0965230769230769,4.22018348623853,0.036213991769547295,376.954732510288,0.16697247706422,8.07339449541284,7.5229357798165095,1.0,11.5596330275229,0.73394495412844,3.85321100917431,7,2.0,-44.0,11.009174311926598,3.30275229357798,13.5779816513761,0.139030769230769,2.38532110091743,0.115353846153846,9.90825688073395,0.154692307692308,4,4,0,0,0
1,57,1.0,275,0,0.0,0.530663157894737,1,2,11.3636363636364,0.541842105263158,0.466505263157895,11.9318181818182,0.0605789473684211,2.2727272727272703,0.0181818181818182,320.0,0.0909090909090909,7.954545454545451,8.52272727272727,1.0,10.7954545454545,3.40909090909091,3.9772727272727297,3,51.0,-26.0,3.9772727272727297,3.9772727272727297,10.7954545454545,0.466631578947368,2.2727272727272703,0.21,5.11363636363636,0.303894736842105,7,6,0,0,0
1,74,1.0,574,0,0.04444444444444443,0.504939759036145,0,5,14.8936170212766,0.504740963855422,0.488090361445783,11.347517730496499,0.156706896551724,3.90070921985816,0.0383275261324042,313.588850174216,0.120567375886525,5.673758865248231,9.574468085106382,1.0,10.2836879432624,2.1276595744680904,3.90070921985816,7,4.0,-51.0,5.31914893617021,9.21985815602837,10.992907801418399,0.335827586206897,6.02836879432624,0.28301724137931,8.51063829787234,0.220465517241379,20,16,3,1,0
1,44,0.99912510936133,315,1,0.0,0.496330827067669,0,1,10.9375,0.564075187969925,0.448187969924812,16.6666666666667,0.145909090909091,9.89583333333333,0.0222222222222222,339.68253968254004,0.171875,3.125,11.458333333333302,0.99912510936133,4.6875,2.6041666666666696,3.6458333333333295,1,1.0,-12.0,7.29166666666667,1.5625,11.458333333333302,0.259606060606061,4.16666666666667,0.0582727272727273,11.458333333333302,0.0276666666666667,0,0,0,0,0
1,39,0.998656708398259,1651,0,0.0,0.546746428571428,2,14,21.936459909228397,0.579903571428572,0.462617857142857,10.2874432677761,0.183712643678161,5.900151285930411,0.0539067231980618,387.03815869170194,0.228441754916793,13.767019667170999,13.6157337367625,0.998656708398259,7.110438729198179,1.51285930408472,5.59757942511346,3,62.0,-5.0,9.682299546142211,4.23600605143722,10.7413010590015,0.210275862068966,3.32829046898638,0.191586206896552,14.3721633888048,0.128735632183908,9,3,3,1,0
1,45,1.0,706,0,-0.29999999999999993,0.567990476190477,2,8,11.650485436893199,0.584323809523809,0.477009523809524,7.11974110032362,0.18092,7.44336569579288,0.0467422096317281,324.362606232295,0.177993527508091,9.38511326860841,10.355987055016199,1.0,11.3268608414239,4.85436893203884,5.17799352750809,1,12.0,-17.0,7.11974110032362,5.50161812297735,15.8576051779935,0.1813,1.29449838187702,0.1396,15.8576051779935,0.11302,6,2,0,2,0
0,57,0.998994974874372,214,0,0.0,0.547157142857143,0,1,14.705882352941199,0.588314285714286,0.4979,11.764705882352901,0.179684210526316,6.617647058823531,0.088785046728972,336.448598130841,0.117647058823529,5.882352941176469,6.617647058823531,0.998994974874372,7.35294117647059,0.735294117647059,2.94117647058823,0,1.0,-11.0,8.08823529411765,2.94117647058823,13.235294117647099,0.187,2.20588235294118,0.112578947368421,8.823529411764712,0.107157894736842,6,5,1,0,0
0,61,1.0,455,0,0.2681818181818182,0.571860927152318,1,4,7.421875,0.614827814569536,0.448794701986755,7.421875,0.269904761904762,5.46875,0.0461538461538462,389.010989010989,0.10546875,6.640625,6.640625,1.0,8.203125,3.125,3.125,4,3.0,14.0,9.375,0.78125,10.546875,0.183809523809524,0.78125,0.0014761904761904801,9.375,0.075,5,1,0,3,0
0,54,0.999180999180999,250,0,0.24285714285714285,0.554918604651163,0,1,4.9382716049382696,0.576023255813954,0.453488372093023,6.790123456790121,0.0862777777777778,3.0864197530864197,0.044,312.0,0.0740740740740741,4.9382716049382696,2.46913580246914,0.999180999180999,4.320987654320991,0.617283950617284,0.617283950617284,2,0.0,-7.0,8.02469135802469,1.23456790123457,7.407407407407409,0.294277777777778,1.23456790123457,0.0824444444444445,5.55555555555555,0.149833333333333,1,1,0,0,0
1,42,1.0,373,0,0.0,0.527272727272727,0,1,14.285714285714299,0.523198347107438,0.497553719008265,6.45161290322581,0.127027777777778,6.45161290322581,0.0214477211796247,434.3163538874,0.115207373271889,10.1382488479263,5.06912442396313,1.0,7.37327188940092,3.68663594470046,3.68663594470046,1,5.0,-43.0,6.91244239631337,7.37327188940092,15.2073732718894,0.270138888888889,4.60829493087558,0.319027777777778,15.2073732718894,0.105472222222222,4,4,0,0,0
1,47,0.999586435070306,476,0,-0.2,0.510711656441718,0,5,11.2449799196787,0.592895705521473,0.438638036809816,12.4497991967871,0.103636363636364,6.02409638554217,0.0273109243697479,373.94957983193297,0.124497991967871,9.63855421686747,6.42570281124498,0.999586435070306,10.8433734939759,1.60642570281124,2.81124497991968,2,11.0,-15.0,7.63052208835341,4.41767068273092,8.03212851405623,0.258,0.803212851405622,0.254121212121212,12.85140562249,0.0797575757575758,2,2,0,0,0
1,52,1.0,952,0,0.0,0.607078358208955,1,7,12.307692307692301,0.592970149253732,0.479492537313433,13.5897435897436,0.0767428571428571,4.615384615384619,0.0840336134453782,421.21848739495795,0.138461538461538,11.5384615384615,11.2820512820513,1.0,9.74358974358975,4.87179487179487,5.12820512820513,4,1.0,-5.0,11.5384615384615,1.53846153846154,15.897435897435901,0.248428571428571,2.3076923076923097,0.0888571428571429,10.2564102564103,0.177057142857143,9,3,1,4,0
1,52,1.0,677,0,0.0,0.603995121951219,0,4,8.8135593220339,0.609614634146341,0.477107317073171,9.83050847457627,0.17715,4.74576271186441,0.051698670605613,329.394387001477,0.111864406779661,9.491525423728811,9.152542372881358,1.0,7.45762711864407,7.79661016949153,7.45762711864407,1,3.0,-8.0,13.8983050847458,0.677966101694915,9.83050847457627,0.0993,0.677966101694915,0.0568,15.2542372881356,0.1338,1,1,0,0,0
1,55,0.999840306611306,1213,3,0.22323232323232323,0.556038123167156,0,10,16.926503340757197,0.57207624633431,0.47891788856305,12.9175946547884,0.114084337349398,7.126948775055681,0.0181219110378913,320.692497938994,0.10913140311804,15.8129175946548,10.022271714922,0.999840306611306,12.249443207127,4.00890868596882,6.23608017817372,6,5.0,-44.0,20.4899777282851,5.3452115812917596,18.4855233853007,0.205168674698795,2.2271714922048997,0.109674698795181,20.9354120267261,0.125265060240964,2,2,0,0,0
1,67,1.0,205,0,-0.2,0.537671641791045,0,1,23.6363636363636,0.679776119402985,0.431626865671642,20.0,0.427190476190476,10.909090909090901,0.0439024390243902,263.414634146342,0.118181818181818,10.909090909090901,10.0,1.0,5.454545454545451,2.7272727272727297,0.909090909090909,0,1.0,15.0,9.09090909090909,2.7272727272727297,10.909090909090901,0.055,0.0,0.043952380952381,20.9090909090909,0.0,0,0,0,0,0
1,52,1.0,330,0,0.0,0.560747899159664,0,2,8.67052023121387,0.548941176470588,0.471957983193277,10.4046242774566,0.0830571428571429,4.6242774566474,0.0333333333333333,306.060606060606,0.15028901734104,11.5606936416185,13.294797687861301,1.0,9.82658959537572,2.89017341040462,1.73410404624277,2,2.0,-26.0,13.294797687861301,1.15606936416185,5.78034682080925,0.255285714285714,3.46820809248555,0.0742857142857143,13.8728323699422,0.134542857142857,3,0,3,0,0
0,62,1.0,453,0,0.0,0.45372340425531893,0,2,13.445378151260499,0.490154255319149,0.453882978723404,13.445378151260499,0.0609491525423729,2.10084033613445,0.0551876379690949,315.673289183223,0.176470588235294,6.7226890756302495,10.5042016806723,1.0,7.98319327731092,3.78151260504202,1.6806722689075602,1,4.0,-13.0,5.882352941176469,4.6218487394958,10.5042016806723,0.41276271186440705,14.705882352941199,0.0933050847457627,6.7226890756302495,0.16164406779661,21,0,2,19,0
1,32,1.0,864,0,0.0,0.596583629893238,3,6,12.5,0.592836298932384,0.466594306049822,10.2777777777778,0.175,7.22222222222222,0.0439814814814815,391.203703703704,0.147222222222222,6.94444444444445,13.333333333333302,1.0,4.72222222222222,1.94444444444444,6.94444444444445,0,3.0,-10.0,15.2777777777778,2.5,15.833333333333302,0.162054054054054,3.05555555555556,0.0991351351351351,14.444444444444402,0.16145945945946,5,2,0,0,0
0,45,1.0,372,0,-0.1777777777777778,0.552361538461539,3,1,11.946902654867301,0.603861538461539,0.475423076923077,5.30973451327434,0.289925925925926,5.75221238938053,0.0564516129032258,373.65591397849505,0.110619469026549,9.73451327433628,6.63716814159292,1.0,7.52212389380531,5.30973451327434,6.19469026548673,3,6.0,5.0,6.19469026548673,3.9823008849557504,12.831858407079599,0.0757777777777778,0.884955752212389,0.126740740740741,12.831858407079599,0.0445185185185185,6,0,3,0,0
0,53,1.0,300,0,0.0,0.547830188679245,1,1,11.7977528089888,0.661584905660377,0.430254716981132,11.2359550561798,0.290407407407407,6.1797752808988795,0.0333333333333333,283.33333333333303,0.0842696629213483,6.74157303370787,4.49438202247191,1.0,2.80898876404494,1.68539325842697,2.2471910112359597,0,3.0,3.0,3.37078651685393,3.93258426966292,12.3595505617978,0.0593333333333333,0.561797752808989,0.0878518518518519,8.98876404494382,0.0368518518518519,3,0,0,2,0
0,57,1.0,240,0,0.0,0.506011363636364,0,3,13.0841121495327,0.517306818181818,0.480125,14.9532710280374,0.014,2.8037383177570097,0.0,266.66666666666697,0.0560747663551402,4.67289719626168,7.47663551401869,1.0,6.54205607476635,1.86915887850467,7.47663551401869,1,2.0,-20.0,10.280373831775698,8.41121495327103,8.41121495327103,0.508,5.607476635514019,0.171,10.280373831775698,0.112421052631579,3,3,0,0,0
1,59,0.999696785930867,639,0,0.0,0.492800884955752,0,7,9.375,0.592601769911505,0.387814159292035,9.0625,0.138877192982456,10.9375,0.0406885758998435,250.391236306729,0.165625,8.75,7.5,0.999696785930867,7.8125,6.875,3.125,7,2.0,-4.0,12.8125,4.375,10.0,0.128649122807018,8.125,0.116245614035088,13.125,0.078719298245614,4,3,1,0,0
1,41,1.0,668,0,-0.25,0.554976076555024,0,3,16.3934426229508,0.554105263157895,0.483507177033493,15.4098360655738,0.0904727272727273,8.196721311475411,0.0494011976047904,326.347305389222,0.186885245901639,13.770491803278698,8.85245901639344,1.0,5.245901639344259,0.983606557377049,5.245901639344259,1,11.0,-42.0,11.1475409836066,11.1475409836066,10.819672131147499,0.369363636363636,4.9180327868852505,0.325309090909091,12.131147540983601,0.1484,0,0,0,0,0
1,49,1.0,574,0,0.0,0.573692307692308,1,3,11.929824561403501,0.542774725274726,0.478972527472528,8.7719298245614,0.108775,6.66666666666667,0.0365853658536585,294.425087108014,0.164912280701754,7.7192982456140395,5.26315789473684,1.0,5.6140350877193,3.15789473684211,6.31578947368421,3,3.0,-17.0,9.12280701754386,8.7719298245614,7.7192982456140395,0.30465,3.85964912280702,0.25345,7.01754385964912,0.229575,12,11,0,0,0
0,49,0.999795542833776,480,1,0.13636363636363635,0.551975757575758,0,4,8.51063829787234,0.574024242424242,0.503624242424242,8.51063829787234,0.118942307692308,5.1063829787234,0.0479166666666667,250.0,0.114893617021277,7.2340425531914905,10.6382978723404,0.999795542833776,3.4042553191489398,2.1276595744680904,5.53191489361702,2,7.0,-8.0,8.51063829787234,6.80851063829787,11.914893617021301,0.295730769230769,2.5531914893617,0.191923076923077,9.78723404255319,0.220538461538462,8,6,1,1,0
1,40,0.998893630472578,1106,0,0.0,0.558269444444444,0,11,9.207708779443259,0.556041666666667,0.459469444444445,13.7044967880086,0.142788461538462,5.995717344753751,0.0370705244122966,390.59674502712494,0.179871520342612,8.137044967880088,8.35117773019272,0.998893630472578,8.56531049250535,0.428265524625268,5.56745182012848,6,51.0,-62.0,6.42398286937902,3.42612419700214,9.85010706638116,0.24975,3.85438972162741,0.136884615384615,11.991434689507502,0.117461538461538,2,1,1,0,0
1,45,1.0,545,0,0.0,0.552772972972973,0,6,15.891472868217098,0.533216216216216,0.48187027027027,13.1782945736434,0.0907931034482759,12.015503875969,0.036697247706422,348.62385321100896,0.155038759689922,9.68992248062016,6.58914728682171,1.0,5.42635658914729,1.1627906976744198,7.36434108527132,2,10.0,-27.0,12.403100775193801,12.015503875969,9.68992248062016,0.354620689655173,5.038759689922481,0.391275862068966,18.2170542635659,0.12601724137931,4,3,0,1,0
